x,native_sin,std_sin
5.379999947763280943e-07,3.745226422324776649e-07,5.379999947763280943e-07
5.384999894886277616e-07,3.745226422324776649e-07,5.384999894886277616e-07
5.389999842009274289e-07,3.745226422324776649e-07,5.389999842009274289e-07
5.394999789132270962e-07,3.745226422324776649e-07,5.394999789132270962e-07
5.399999736255267635e-07,3.745226422324776649e-07,5.399999736255267635e-07
5.405000251812452916e-07,3.745226422324776649e-07,5.405000251812452916e-07
5.410000198935449589e-07,3.745226422324776649e-07,5.410000198935449589e-07
5.415000146058446262e-07,3.745226422324776649e-07,5.415000146058446262e-07
5.420000093181442935e-07,3.745226422324776649e-07,5.420000093181442935e-07
5.425000040304439608e-07,3.745226422324776649e-07,5.425000040304439608e-07
5.429999987427436281e-07,3.745226422324776649e-07,5.429999987427436281e-07
5.434999934550432954e-07,3.745226422324776649e-07,5.434999934550432954e-07
5.439999881673429627e-07,3.745226422324776649e-07,5.439999881673429627e-07
5.444999828796426300e-07,3.745226422324776649e-07,5.444999828796426300e-07
5.449999775919422973e-07,3.745226422324776649e-07,5.449999775919422973e-07
5.454999723042419646e-07,3.745226422324776649e-07,5.454999723042419646e-07
5.460000238599604927e-07,3.745226422324776649e-07,5.460000238599604927e-07
5.465000185722601600e-07,3.745226422324776649e-07,5.465000185722601600e-07
5.470000132845598273e-07,3.745226422324776649e-07,5.470000132845598273e-07
5.475000079968594946e-07,3.745226422324776649e-07,5.475000079968594946e-07
5.480000027091591619e-07,3.745226422324776649e-07,5.480000027091591619e-07
5.484999974214588292e-07,3.745226422324776649e-07,5.484999974214588292e-07
5.489999921337584965e-07,3.745226422324776649e-07,5.489999921337584965e-07
5.494999868460581638e-07,3.745226422324776649e-07,5.494999868460581638e-07
5.499999815583578311e-07,3.745226422324776649e-07,5.499999815583578311e-07
5.504999762706574984e-07,3.745226422324776649e-07,5.504999762706574984e-07
5.510000278263760265e-07,3.745226422324776649e-07,5.510000278263760265e-07
5.515000225386756938e-07,3.745226422324776649e-07,5.515000225386756938e-07
5.520000172509753611e-07,3.745226422324776649e-07,5.520000172509753611e-07
5.525000119632750284e-07,3.745226422324776649e-07,5.525000119632750284e-07
5.530000066755746957e-07,3.745226422324776649e-07,5.530000066755746957e-07
5.535000013878743630e-07,3.745226422324776649e-07,5.535000013878743630e-07
5.539999961001740303e-07,3.745226422324776649e-07,5.539999961001740303e-07
5.544999908124736976e-07,3.745226422324776649e-07,5.544999908124736976e-07
5.549999855247733649e-07,3.745226422324776649e-07,5.549999855247733649e-07
5.554999802370730322e-07,3.745226422324776649e-07,5.554999802370730322e-07
5.559999749493726995e-07,3.745226422324776649e-07,5.559999749493726995e-07
5.565000265050912276e-07,3.745226422324776649e-07,5.565000265050912276e-07
5.570000212173908949e-07,3.745226422324776649e-07,5.570000212173908949e-07
5.575000159296905622e-07,3.745226422324776649e-07,5.575000159296905622e-07
5.580000106419902295e-07,3.745226422324776649e-07,5.580000106419902295e-07
5.585000053542898968e-07,3.745226422324776649e-07,5.585000053542898968e-07
5.590000000665895641e-07,3.745226422324776649e-07,5.590000000665895641e-07
5.594999947788892314e-07,3.745226422324776649e-07,5.594999947788892314e-07
5.599999894911888987e-07,3.745226422324776649e-07,5.599999894911888987e-07
5.604999842034885660e-07,3.745226422324776649e-07,5.604999842034885660e-07
5.609999789157882333e-07,3.745226422324776649e-07,5.609999789157882333e-07
5.614999736280879006e-07,3.745226422324776649e-07,5.614999736280879006e-07
5.620000251838064287e-07,5.617839633487164974e-07,5.620000251838064287e-07
5.625000198961060960e-07,5.617839633487164974e-07,5.625000198961060960e-07
5.630000146084057633e-07,5.617839633487164974e-07,5.630000146084057633e-07
5.635000093207054306e-07,5.617839633487164974e-07,5.635000093207054306e-07
5.640000040330050979e-07,5.617839633487164974e-07,5.640000040330050979e-07
5.644999987453047652e-07,5.617839633487164974e-07,5.644999987453047652e-07
5.649999934576044325e-07,5.617839633487164974e-07,5.649999934576044325e-07
5.654999881699040998e-07,5.617839633487164974e-07,5.654999881699040998e-07
5.659999828822037671e-07,5.617839633487164974e-07,5.659999828822037671e-07
5.664999775945034344e-07,5.617839633487164974e-07,5.664999775945034344e-07
5.669999723068031017e-07,5.617839633487164974e-07,5.669999723068031017e-07
5.675000238625216298e-07,5.617839633487164974e-07,5.675000238625216298e-07
5.680000185748212971e-07,5.617839633487164974e-07,5.680000185748212971e-07
5.685000132871209644e-07,5.617839633487164974e-07,5.685000132871209644e-07
5.690000079994206317e-07,5.617839633487164974e-07,5.690000079994206317e-07
5.695000027117202990e-07,5.617839633487164974e-07,5.695000027117202990e-07
5.699999974240199663e-07,5.617839633487164974e-07,5.699999974240199663e-07
5.704999921363196336e-07,5.617839633487164974e-07,5.704999921363196336e-07
5.709999868486193009e-07,5.617839633487164974e-07,5.709999868486193009e-07
5.714999815609189682e-07,5.617839633487164974e-07,5.714999815609189682e-07
5.719999762732186355e-07,5.617839633487164974e-07,5.719999762732186355e-07
5.725000278289371636e-07,5.617839633487164974e-07,5.725000278289371636e-07
5.730000225412368309e-07,5.617839633487164974e-07,5.730000225412368309e-07
5.735000172535364982e-07,5.617839633487164974e-07,5.735000172535364982e-07
5.740000119658361655e-07,5.617839633487164974e-07,5.740000119658361655e-07
5.745000066781358328e-07,5.617839633487164974e-07,5.745000066781358328e-07
5.750000013904355001e-07,5.617839633487164974e-07,5.750000013904355001e-07
5.754999961027351674e-07,5.617839633487164974e-07,5.754999961027351674e-07
5.759999908150348347e-07,5.617839633487164974e-07,5.759999908150348347e-07
5.764999855273345020e-07,5.617839633487164974e-07,5.764999855273345020e-07
5.769999802396341693e-07,5.617839633487164974e-07,5.769999802396341693e-07
5.774999749519338366e-07,5.617839633487164974e-07,5.774999749519338366e-07
5.780000265076523647e-07,5.617839633487164974e-07,5.780000265076523647e-07
5.785000212199520320e-07,5.617839633487164974e-07,5.785000212199520320e-07
5.790000159322516993e-07,5.617839633487164974e-07,5.790000159322516993e-07
5.795000106445513666e-07,5.617839633487164974e-07,5.795000106445513666e-07
5.800000053568510339e-07,5.617839633487164974e-07,5.800000053568510339e-07
5.805000000691507012e-07,5.617839633487164974e-07,5.805000000691507012e-07
5.809999947814503685e-07,5.617839633487164974e-07,5.809999947814503685e-07
5.814999894937500358e-07,5.617839633487164974e-07,5.814999894937500358e-07
5.819999842060497031e-07,5.617839633487164974e-07,5.819999842060497031e-07
5.824999789183493704e-07,5.617839633487164974e-07,5.824999789183493704e-07
5.829999736306490377e-07,5.617839633487164974e-07,5.829999736306490377e-07
5.835000251863675658e-07,5.617839633487164974e-07,5.835000251863675658e-07
5.840000198986672331e-07,5.617839633487164974e-07,5.840000198986672331e-07
5.845000146109669004e-07,5.617839633487164974e-07,5.845000146109669004e-07
5.850000093232665677e-07,5.617839633487164974e-07,5.850000093232665677e-07
5.855000040355662350e-07,5.617839633487164974e-07,5.855000040355662350e-07
5.859999987478659023e-07,5.617839633487164974e-07,5.859999987478659023e-07
5.864999934601655696e-07,5.617839633487164974e-07,5.864999934601655696e-07
5.869999881724652369e-07,5.617839633487164974e-07,5.869999881724652369e-07
5.874999828847649042e-07,5.617839633487164974e-07,5.874999828847649042e-07
5.879999775970645715e-07,5.617839633487164974e-07,5.879999775970645715e-07
5.884999723093642388e-07,5.617839633487164974e-07,5.884999723093642388e-07
5.890000238650827669e-07,5.617839633487164974e-07,5.890000238650827669e-07
5.895000185773824342e-07,5.617839633487164974e-07,5.895000185773824342e-07
5.900000132896821015e-07,5.617839633487164974e-07,5.900000132896821015e-07
5.905000080019817688e-07,5.617839633487164974e-07,5.905000080019817688e-07
5.910000027142814361e-07,5.617839633487164974e-07,5.910000027142814361e-07
5.914999974265811034e-07,5.617839633487164974e-07,5.914999974265811034e-07
5.919999921388807707e-07,5.617839633487164974e-07,5.919999921388807707e-07
5.924999868511804380e-07,5.617839633487164974e-07,5.924999868511804380e-07
5.929999815634801053e-07,5.617839633487164974e-07,5.929999815634801053e-07
5.934999762757797725e-07,5.617839633487164974e-07,5.934999762757797725e-07
5.940000278314983007e-07,5.617839633487164974e-07,5.940000278314983007e-07
5.945000225437979680e-07,5.617839633487164974e-07,5.945000225437979680e-07
5.950000172560976353e-07,5.617839633487164974e-07,5.950000172560976353e-07
5.955000119683973026e-07,5.617839633487164974e-07,5.955000119683973026e-07
5.960000066806969699e-07,5.617839633487164974e-07,5.960000066806969699e-07
5.965000013929966372e-07,5.617839633487164974e-07,5.965000013929966372e-07
5.969999961052963044e-07,5.617839633487164974e-07,5.969999961052963044e-07
5.974999908175959717e-07,5.617839633487164974e-07,5.974999908175959717e-07
5.979999855298956390e-07,5.617839633487164974e-07,5.979999855298956390e-07
5.984999802421953063e-07,5.617839633487164974e-07,5.984999802421953063e-07
5.989999749544949736e-07,5.617839633487164974e-07,5.989999749544949736e-07
5.995000265102135018e-07,5.617839633487164974e-07,5.995000265102135018e-07
6.000000212225131691e-07,5.617839633487164974e-07,6.000000212225131691e-07
6.005000159348128363e-07,5.617839633487164974e-07,6.005000159348128363e-07
6.010000106471125036e-07,5.617839633487164974e-07,6.010000106471125036e-07
6.015000053594121709e-07,5.617839633487164974e-07,6.015000053594121709e-07
6.020000000717118382e-07,5.617839633487164974e-07,6.020000000717118382e-07
6.024999947840115055e-07,5.617839633487164974e-07,6.024999947840115055e-07
6.029999894963111728e-07,5.617839633487164974e-07,6.029999894963111728e-07
6.034999842086108401e-07,5.617839633487164974e-07,6.034999842086108401e-07
6.039999789209105074e-07,5.617839633487164974e-07,6.039999789209105074e-07
6.044999736332101747e-07,5.617839633487164974e-07,6.044999736332101747e-07
6.050000251889287028e-07,5.617839633487164974e-07,6.050000251889287028e-07
6.055000199012283701e-07,5.617839633487164974e-07,6.055000199012283701e-07
6.060000146135280374e-07,5.617839633487164974e-07,6.060000146135280374e-07
6.065000093258277047e-07,5.617839633487164974e-07,6.065000093258277047e-07
6.070000040381273720e-07,5.617839633487164974e-07,6.070000040381273720e-07
6.074999987504270393e-07,5.617839633487164974e-07,6.074999987504270393e-07
6.079999934627267066e-07,5.617839633487164974e-07,6.079999934627267066e-07
6.084999881750263739e-07,5.617839633487164974e-07,6.084999881750263739e-07
6.089999828873260412e-07,5.617839633487164974e-07,6.089999828873260412e-07
6.094999775996257085e-07,5.617839633487164974e-07,6.094999775996257085e-07
6.099999723119253758e-07,5.617839633487164974e-07,6.099999723119253758e-07
6.105000238676439039e-07,5.617839633487164974e-07,6.105000238676439039e-07
6.110000185799435712e-07,5.617839633487164974e-07,6.110000185799435712e-07
6.115000132922432385e-07,5.617839633487164974e-07,6.115000132922432385e-07
6.120000080045429058e-07,5.617839633487164974e-07,6.120000080045429058e-07
6.125000027168425731e-07,5.617839633487164974e-07,6.125000027168425731e-07
6.129999974291422404e-07,5.617839633487164974e-07,6.129999974291422404e-07
6.134999921414419077e-07,5.617839633487164974e-07,6.134999921414419077e-07
6.139999868537415750e-07,5.617839633487164974e-07,6.139999868537415750e-07
6.144999815660412423e-07,5.617839633487164974e-07,6.144999815660412423e-07
6.149999762783409096e-07,5.617839633487164974e-07,6.149999762783409096e-07
6.155000278340594377e-07,5.617839633487164974e-07,6.155000278340594377e-07
6.160000225463591050e-07,5.617839633487164974e-07,6.160000225463591050e-07
6.165000172586587723e-07,5.617839633487164974e-07,6.165000172586587723e-07
6.170000119709584396e-07,5.617839633487164974e-07,6.170000119709584396e-07
6.175000066832581069e-07,5.617839633487164974e-07,6.175000066832581069e-07
6.180000013955577742e-07,5.617839633487164974e-07,6.180000013955577742e-07
6.184999961078574415e-07,5.617839633487164974e-07,6.184999961078574415e-07
6.189999908201571088e-07,5.617839633487164974e-07,6.189999908201571088e-07
6.194999855324567761e-07,5.617839633487164974e-07,6.194999855324567761e-07
6.199999802447564434e-07,5.617839633487164974e-07,6.199999802447564434e-07
6.204999749570561107e-07,5.617839633487164974e-07,6.204999749570561107e-07
6.210000265127746388e-07,5.617839633487164974e-07,6.210000265127746388e-07
6.215000212250743061e-07,5.617839633487164974e-07,6.215000212250743061e-07
6.220000159373739734e-07,5.617839633487164974e-07,6.220000159373739734e-07
6.225000106496736407e-07,5.617839633487164974e-07,6.225000106496736407e-07
6.230000053619733080e-07,5.617839633487164974e-07,6.230000053619733080e-07
6.235000000742729753e-07,5.617839633487164974e-07,6.235000000742729753e-07
6.239999947865726426e-07,5.617839633487164974e-07,6.239999947865726426e-07
6.244999894988723099e-07,5.617839633487164974e-07,6.244999894988723099e-07
6.249999842111719772e-07,5.617839633487164974e-07,6.249999842111719772e-07
6.254999789234716445e-07,5.617839633487164974e-07,6.254999789234716445e-07
6.259999736357713118e-07,5.617839633487164974e-07,6.259999736357713118e-07
6.265000251914898399e-07,5.617839633487164974e-07,6.265000251914898399e-07
6.270000199037895072e-07,5.617839633487164974e-07,6.270000199037895072e-07
6.275000146160891745e-07,5.617839633487164974e-07,6.275000146160891745e-07
6.280000093283888418e-07,5.617839633487164974e-07,6.280000093283888418e-07
6.285000040406885091e-07,5.617839633487164974e-07,6.285000040406885091e-07
6.289999987529881764e-07,5.617839633487164974e-07,6.289999987529881764e-07
6.294999934652878437e-07,5.617839633487164974e-07,6.294999934652878437e-07
6.299999881775875110e-07,5.617839633487164974e-07,6.299999881775875110e-07
6.304999828898871783e-07,5.617839633487164974e-07,6.304999828898871783e-07
6.309999776021868456e-07,5.617839633487164974e-07,6.309999776021868456e-07
6.314999723144865129e-07,5.617839633487164974e-07,6.314999723144865129e-07
6.320000238702050410e-07,5.617839633487164974e-07,6.320000238702050410e-07
6.325000185825047083e-07,5.617839633487164974e-07,6.325000185825047083e-07
6.330000132948043756e-07,5.617839633487164974e-07,6.330000132948043756e-07
6.335000080071040429e-07,5.617839633487164974e-07,6.335000080071040429e-07
6.340000027194037102e-07,5.617839633487164974e-07,6.340000027194037102e-07
6.344999974317033775e-07,5.617839633487164974e-07,6.344999974317033775e-07
6.349999921440030448e-07,5.617839633487164974e-07,6.349999921440030448e-07
6.354999868563027121e-07,5.617839633487164974e-07,6.354999868563027121e-07
6.359999815686023794e-07,5.617839633487164974e-07,6.359999815686023794e-07
6.364999762809020467e-07,5.617839633487164974e-07,6.364999762809020467e-07
6.370000278366205748e-07,5.617839633487164974e-07,6.370000278366205748e-07
6.375000225489202421e-07,5.617839633487164974e-07,6.375000225489202421e-07
6.380000172612199094e-07,5.617839633487164974e-07,6.380000172612199094e-07
6.385000119735195767e-07,5.617839633487164974e-07,6.385000119735195767e-07
6.390000066858192440e-07,5.617839633487164974e-07,6.390000066858192440e-07
6.395000013981189113e-07,5.617839633487164974e-07,6.395000013981189113e-07
6.399999961104185786e-07,5.617839633487164974e-07,6.399999961104185786e-07
6.404999908227182459e-07,5.617839633487164974e-07,6.404999908227182459e-07
6.409999855350179132e-07,5.617839633487164974e-07,6.409999855350179132e-07
6.414999802473175805e-07,5.617839633487164974e-07,6.414999802473175805e-07
6.419999749596172478e-07,5.617839633487164974e-07,6.419999749596172478e-07
6.425000265153357759e-07,5.617839633487164974e-07,6.425000265153357759e-07
6.430000212276354432e-07,5.617839633487164974e-07,6.430000212276354432e-07
6.435000159399351105e-07,5.617839633487164974e-07,6.435000159399351105e-07
6.440000106522347778e-07,5.617839633487164974e-07,6.440000106522347778e-07
6.445000053645344451e-07,5.617839633487164974e-07,6.445000053645344451e-07
6.450000000768341124e-07,5.617839633487164974e-07,6.450000000768341124e-07
6.454999947891337797e-07,5.617839633487164974e-07,6.454999947891337797e-07
6.459999895014334470e-07,5.617839633487164974e-07,6.459999895014334470e-07
6.464999842137331143e-07,5.617839633487164974e-07,6.464999842137331143e-07
6.469999789260327816e-07,5.617839633487164974e-07,6.469999789260327816e-07
6.474999736383324489e-07,5.617839633487164974e-07,6.474999736383324489e-07
6.480000251940509770e-07,5.617839633487164974e-07,6.480000251940509770e-07
6.485000199063506443e-07,5.617839633487164974e-07,6.485000199063506443e-07
6.490000146186503116e-07,5.617839633487164974e-07,6.490000146186503116e-07
6.495000093309499789e-07,5.617839633487164974e-07,6.495000093309499789e-07
6.500000040432496462e-07,5.617839633487164974e-07,6.500000040432496462e-07
6.504999987555493135e-07,5.617839633487164974e-07,6.504999987555493135e-07
6.509999934678489808e-07,5.617839633487164974e-07,6.509999934678489808e-07
6.514999881801486481e-07,5.617839633487164974e-07,6.514999881801486481e-07
6.519999828924483154e-07,5.617839633487164974e-07,6.519999828924483154e-07
6.524999776047479827e-07,5.617839633487164974e-07,6.524999776047479827e-07
6.529999723170476500e-07,5.617839633487164974e-07,6.529999723170476500e-07
6.535000238727661781e-07,5.617839633487164974e-07,6.535000238727661781e-07
6.540000185850658454e-07,5.617839633487164974e-07,6.540000185850658454e-07
6.545000132973655127e-07,5.617839633487164974e-07,6.545000132973655127e-07
6.550000080096651800e-07,5.617839633487164974e-07,6.550000080096651800e-07
6.555000027219648473e-07,5.617839633487164974e-07,6.555000027219648473e-07
6.559999974342645146e-07,5.617839633487164974e-07,6.559999974342645146e-07
6.564999921465641819e-07,5.617839633487164974e-07,6.564999921465641819e-07
6.569999868588638492e-07,5.617839633487164974e-07,6.569999868588638492e-07
6.574999815711635165e-07,5.617839633487164974e-07,6.574999815711635165e-07
6.579999762834631838e-07,5.617839633487164974e-07,6.579999762834631838e-07
6.585000278391817119e-07,5.617839633487164974e-07,6.585000278391817119e-07
6.590000225514813792e-07,5.617839633487164974e-07,6.590000225514813792e-07
6.595000172637810465e-07,5.617839633487164974e-07,6.595000172637810465e-07
6.600000119760807138e-07,5.617839633487164974e-07,6.600000119760807138e-07
6.605000066883803811e-07,5.617839633487164974e-07,6.605000066883803811e-07
6.610000014006800484e-07,5.617839633487164974e-07,6.610000014006800484e-07
6.614999961129797157e-07,5.617839633487164974e-07,6.614999961129797157e-07
6.619999908252793830e-07,5.617839633487164974e-07,6.619999908252793830e-07
6.624999855375790503e-07,5.617839633487164974e-07,6.624999855375790503e-07
6.629999802498787176e-07,5.617839633487164974e-07,6.629999802498787176e-07
6.634999749621783849e-07,5.617839633487164974e-07,6.634999749621783849e-07
6.640000265178969130e-07,5.617839633487164974e-07,6.640000265178969130e-07
6.645000212301965803e-07,5.617839633487164974e-07,6.645000212301965803e-07
6.650000159424962476e-07,5.617839633487164974e-07,6.650000159424962476e-07
6.655000106547959149e-07,5.617839633487164974e-07,6.655000106547959149e-07
6.660000053670955822e-07,5.617839633487164974e-07,6.660000053670955822e-07
6.665000000793952495e-07,5.617839633487164974e-07,6.665000000793952495e-07
6.669999947916949168e-07,5.617839633487164974e-07,6.669999947916949168e-07
6.674999895039945841e-07,5.617839633487164974e-07,6.674999895039945841e-07
6.679999842162942514e-07,5.617839633487164974e-07,6.679999842162942514e-07
6.684999789285939187e-07,5.617839633487164974e-07,6.684999789285939187e-07
6.689999736408935860e-07,5.617839633487164974e-07,6.689999736408935860e-07
6.695000251966121141e-07,5.617839633487164974e-07,6.695000251966121141e-07
6.700000199089117814e-07,5.617839633487164974e-07,6.700000199089117814e-07
6.705000146212114487e-07,5.617839633487164974e-07,6.705000146212114487e-07
6.710000093335111160e-07,5.617839633487164974e-07,6.710000093335111160e-07
6.715000040458107833e-07,5.617839633487164974e-07,6.715000040458107833e-07
6.719999987581104506e-07,5.617839633487164974e-07,6.719999987581104506e-07
6.724999934704101179e-07,5.617839633487164974e-07,6.724999934704101179e-07
6.729999881827097852e-07,5.617839633487164974e-07,6.729999881827097852e-07
6.734999828950094525e-07,5.617839633487164974e-07,6.734999828950094525e-07
6.739999776073091198e-07,5.617839633487164974e-07,6.739999776073091198e-07
6.744999723196087871e-07,5.617839633487164974e-07,6.744999723196087871e-07
6.750000238753273152e-07,5.617839633487164974e-07,6.750000238753273152e-07
6.755000185876269825e-07,5.617839633487164974e-07,6.755000185876269825e-07
6.760000132999266498e-07,5.617839633487164974e-07,6.760000132999266498e-07
6.765000080122263171e-07,5.617839633487164974e-07,6.765000080122263171e-07
6.770000027245259844e-07,5.617839633487164974e-07,6.770000027245259844e-07
6.774999974368256517e-07,5.617839633487164974e-07,6.774999974368256517e-07
6.779999921491253190e-07,5.617839633487164974e-07,6.779999921491253190e-07
6.784999868614249863e-07,5.617839633487164974e-07,6.784999868614249863e-07
6.789999815737246536e-07,5.617839633487164974e-07,6.789999815737246536e-07
6.794999762860243209e-07,5.617839633487164974e-07,6.794999762860243209e-07
6.800000278417428490e-07,5.617839633487164974e-07,6.800000278417428490e-07
6.805000225540425163e-07,5.617839633487164974e-07,6.805000225540425163e-07
6.810000172663421836e-07,5.617839633487164974e-07,6.810000172663421836e-07
6.815000119786418509e-07,5.617839633487164974e-07,6.815000119786418509e-07
6.820000066909415182e-07,5.617839633487164974e-07,6.820000066909415182e-07
6.825000014032411855e-07,5.617839633487164974e-07,6.825000014032411855e-07
6.829999961155408528e-07,5.617839633487164974e-07,6.829999961155408528e-07
6.834999908278405201e-07,5.617839633487164974e-07,6.834999908278405201e-07
6.839999855401401874e-07,5.617839633487164974e-07,6.839999855401401874e-07
6.844999802524398547e-07,5.617839633487164974e-07,6.844999802524398547e-07
6.849999749647395220e-07,5.617839633487164974e-07,6.849999749647395220e-07
6.855000265204580501e-07,5.617839633487164974e-07,6.855000265204580501e-07
6.860000212327577174e-07,5.617839633487164974e-07,6.860000212327577174e-07
6.865000159450573847e-07,5.617839633487164974e-07,6.865000159450573847e-07
6.870000106573570520e-07,5.617839633487164974e-07,6.870000106573570520e-07
6.875000053696567193e-07,5.617839633487164974e-07,6.875000053696567193e-07
6.880000000819563866e-07,5.617839633487164974e-07,6.880000000819563866e-07
6.884999947942560539e-07,5.617839633487164974e-07,6.884999947942560539e-07
6.889999895065557212e-07,5.617839633487164974e-07,6.889999895065557212e-07
6.894999842188553885e-07,5.617839633487164974e-07,6.894999842188553885e-07
6.899999789311550558e-07,5.617839633487164974e-07,6.899999789311550558e-07
6.904999736434547231e-07,5.617839633487164974e-07,6.904999736434547231e-07
6.910000251991732512e-07,5.617839633487164974e-07,6.910000251991732512e-07
6.915000199114729185e-07,5.617839633487164974e-07,6.915000199114729185e-07
6.920000146237725858e-07,5.617839633487164974e-07,6.920000146237725858e-07
6.925000093360722531e-07,5.617839633487164974e-07,6.925000093360722531e-07
6.930000040483719204e-07,5.617839633487164974e-07,6.930000040483719204e-07
6.934999987606715877e-07,5.617839633487164974e-07,6.934999987606715877e-07
6.939999934729712550e-07,5.617839633487164974e-07,6.939999934729712550e-07
6.944999881852709223e-07,5.617839633487164974e-07,6.944999881852709223e-07
6.949999828975705896e-07,5.617839633487164974e-07,6.949999828975705896e-07
6.954999776098702569e-07,5.617839633487164974e-07,6.954999776098702569e-07
6.959999723221699242e-07,5.617839633487164974e-07,6.959999723221699242e-07
6.965000238778884523e-07,5.617839633487164974e-07,6.965000238778884523e-07
6.970000185901881196e-07,5.617839633487164974e-07,6.970000185901881196e-07
6.975000133024877869e-07,5.617839633487164974e-07,6.975000133024877869e-07
6.980000080147874542e-07,5.617839633487164974e-07,6.980000080147874542e-07
6.985000027270871215e-07,5.617839633487164974e-07,6.985000027270871215e-07
6.989999974393867888e-07,5.617839633487164974e-07,6.989999974393867888e-07
6.994999921516864561e-07,5.617839633487164974e-07,6.994999921516864561e-07
6.999999868639861234e-07,5.617839633487164974e-07,6.999999868639861234e-07
7.004999815762857907e-07,5.617839633487164974e-07,7.004999815762857907e-07
7.009999762885854580e-07,5.617839633487164974e-07,7.009999762885854580e-07
7.015000278443039861e-07,5.617839633487164974e-07,7.015000278443039861e-07
7.020000225566036534e-07,5.617839633487164974e-07,7.020000225566036534e-07
7.025000172689033207e-07,5.617839633487164974e-07,7.025000172689033207e-07
7.030000119812029880e-07,5.617839633487164974e-07,7.030000119812029880e-07
7.035000066935026553e-07,5.617839633487164974e-07,7.035000066935026553e-07
7.040000014058023226e-07,5.617839633487164974e-07,7.040000014058023226e-07
7.044999961181019899e-07,5.617839633487164974e-07,7.044999961181019899e-07
7.049999908304016571e-07,5.617839633487164974e-07,7.049999908304016571e-07
7.054999855427013244e-07,5.617839633487164974e-07,7.054999855427013244e-07
7.059999802550009917e-07,5.617839633487164974e-07,7.059999802550009917e-07
7.064999749673006590e-07,5.617839633487164974e-07,7.064999749673006590e-07
7.070000265230191872e-07,5.617839633487164974e-07,7.070000265230191872e-07
7.075000212353188545e-07,5.617839633487164974e-07,7.075000212353188545e-07
7.080000159476185217e-07,5.617839633487164974e-07,7.080000159476185217e-07
7.085000106599181890e-07,5.617839633487164974e-07,7.085000106599181890e-07
7.090000053722178563e-07,5.617839633487164974e-07,7.090000053722178563e-07
7.095000000845175236e-07,5.617839633487164974e-07,7.095000000845175236e-07
7.099999947968171909e-07,5.617839633487164974e-07,7.099999947968171909e-07
7.104999895091168582e-07,5.617839633487164974e-07,7.104999895091168582e-07
7.109999842214165255e-07,5.617839633487164974e-07,7.109999842214165255e-07
7.114999789337161928e-07,5.617839633487164974e-07,7.114999789337161928e-07
7.119999736460158601e-07,5.617839633487164974e-07,7.119999736460158601e-07
7.125000252017343882e-07,5.617839633487164974e-07,7.125000252017343882e-07
7.130000199140340555e-07,5.617839633487164974e-07,7.130000199140340555e-07
7.135000146263337228e-07,5.617839633487164974e-07,7.135000146263337228e-07
7.140000093386333901e-07,5.617839633487164974e-07,7.140000093386333901e-07
7.145000040509330574e-07,5.617839633487164974e-07,7.145000040509330574e-07
7.149999987632327247e-07,5.617839633487164974e-07,7.149999987632327247e-07
7.154999934755323920e-07,5.617839633487164974e-07,7.154999934755323920e-07
7.159999881878320593e-07,5.617839633487164974e-07,7.159999881878320593e-07
7.164999829001317266e-07,5.617839633487164974e-07,7.164999829001317266e-07
7.169999776124313939e-07,5.617839633487164974e-07,7.169999776124313939e-07
7.174999723247310612e-07,5.617839633487164974e-07,7.174999723247310612e-07
7.180000238804495893e-07,5.617839633487164974e-07,7.180000238804495893e-07
7.185000185927492566e-07,5.617839633487164974e-07,7.185000185927492566e-07
7.190000133050489239e-07,5.617839633487164974e-07,7.190000133050489239e-07
7.195000080173485912e-07,5.617839633487164974e-07,7.195000080173485912e-07
7.200000027296482585e-07,5.617839633487164974e-07,7.200000027296482585e-07
7.204999974419479258e-07,5.617839633487164974e-07,7.204999974419479258e-07
7.209999921542475931e-07,5.617839633487164974e-07,7.209999921542475931e-07
7.214999868665472604e-07,5.617839633487164974e-07,7.214999868665472604e-07
7.219999815788469277e-07,5.617839633487164974e-07,7.219999815788469277e-07
7.224999762911465950e-07,5.617839633487164974e-07,7.224999762911465950e-07
7.230000278468651231e-07,5.617839633487164974e-07,7.230000278468651231e-07
7.235000225591647904e-07,5.617839633487164974e-07,7.235000225591647904e-07
7.240000172714644577e-07,5.617839633487164974e-07,7.240000172714644577e-07
7.245000119837641250e-07,5.617839633487164974e-07,7.245000119837641250e-07
7.250000066960637923e-07,5.617839633487164974e-07,7.250000066960637923e-07
7.255000014083634596e-07,5.617839633487164974e-07,7.255000014083634596e-07
7.259999961206631269e-07,5.617839633487164974e-07,7.259999961206631269e-07
7.264999908329627942e-07,5.617839633487164974e-07,7.264999908329627942e-07
7.269999855452624615e-07,5.617839633487164974e-07,7.269999855452624615e-07
7.274999802575621288e-07,5.617839633487164974e-07,7.274999802575621288e-07
7.279999749698617961e-07,5.617839633487164974e-07,7.279999749698617961e-07
7.285000265255803242e-07,5.617839633487164974e-07,7.285000265255803242e-07
7.290000212378799915e-07,5.617839633487164974e-07,7.290000212378799915e-07
7.295000159501796588e-07,5.617839633487164974e-07,7.295000159501796588e-07
7.300000106624793261e-07,5.617839633487164974e-07,7.300000106624793261e-07
7.305000053747789934e-07,5.617839633487164974e-07,7.305000053747789934e-07
7.310000000870786607e-07,5.617839633487164974e-07,7.310000000870786607e-07
7.314999947993783280e-07,5.617839633487164974e-07,7.314999947993783280e-07
